pmid,source_format,outcome_role,study_design,study_design_llm,study_design_meta,design_disagreement,sample_size,followup,funding,missing_data_handled,strobe_cited,is_interventional_ft,intervention,intervention_intent,trial_registered,registration_id,primary_exposure,exposure_measure,exposure_estimate,exposure_ci,exposure_significant,survival_method,time_varying_covariates,multiplicity_addressed,n_clad_events,n_covariates_in_model,events_per_variable,adjustment_set,n_adjusted,protocol,model,extracted,score_indication_mix,adj_indication_mix,score_procedure,adj_procedure,score_era,adj_era,score_center_structure,adj_center_structure,score_sample_followup,adj_sample_followup,score_donor_type,adj_donor_type,score_evlp,adj_evlp,score_race_ethnicity,adj_race_ethnicity,score_cmv_dr,adj_cmv_dr,score_hla_mismatch,adj_hla_mismatch,score_pre_tx_dsa,adj_pre_tx_dsa,score_de_novo_dsa,adj_de_novo_dsa,score_induction,adj_induction,score_maintenance_is,adj_maintenance_is,score_acr,adj_acr,score_amr,adj_amr,score_pgd,adj_pgd,score_cmv_events,adj_cmv_events,score_resp_viral,adj_resp_viral,score_colonization,adj_colonization,score_gerd,adj_gerd,score_azithromycin,adj_azithromycin,score_telomere,adj_telomere,score_pre_tx_is,adj_pre_tx_is,score_antifibrotic,adj_antifibrotic,score_cni_ipv,adj_cni_ipv,score_cyp3a5,adj_cyp3a5,score_nonhla_ab,adj_nonhla_ab,score_eplet_mm,adj_eplet_mm,score_clad_definition,adj_clad_definition,score_phenotyping,adj_phenotyping,score_nrad_exclusion,adj_nrad_exclusion,score_clad_staging,adj_clad_staging,score_baseline_fev1,adj_baseline_fev1,score_competing_risk,adj_competing_risk,score_followup_censoring,adj_followup_censoring,min_set_met,n_minset,year,era,journal,publisher,country,group_key,is_multicenter_or_registry,design_meta,tier,design_adjudicated,species,clinical,class_intervention,class_intent,evaluates_intervention,study_design_ab,sample_n_ab,study_type,is_interventional,intent_adjudicated,n_adjusted_grounded,model_type,clad_method,n_covariates_clad,clad_covariates,cite_count,rcr,nih_pctl,cites_per_year
35406680,xml,descriptor,prospective_cohort,prospective_cohort,,False,26.0,5.9 ± 1.7 months,public_nonprofit,unclear,False,True,extracorporeal photopheresis,treat_clad,unclear,,extracorporeal photopheresis (ECP),other,18 (70%) responders after 6 months,,,none,unclear,yes,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,not,False,na,False,not,False,na,False,partial,False,partial,False,not,False,full,False,partial,False,na,False,na,False,False,1,2022,post,Cells,MDPI AG,Italy,meloni f|italy,True,,OA,False,human,True,Extracorporeal photopheresis,treatment_established_clad,True,prospective_cohort,,mechanistic_translational,True,False,0,none,none,,,12.0,1.2405853894867716,57.8,3.0
35431638,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,114.0,Median follow-up was 2.25 years.,none_stated,unclear,False,False,,na,unclear,,Induction therapy,HR,0.48,0.25–0.91,True,cox_ph,yes,unclear,34.0,1.0,34.0,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,not,False,partial,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,na,False,na,False,na,False,na,False,not,False,na,False,partial,False,partial,False,not,False,partial,False,partial,False,not,False,partial,False,False,0,2022,post,Transplant international : official journal of the European Society for Organ Transplantation,Frontiers Media SA,Italy,rosso l|italy,True,,OA,False,human,True,,na,False,retrospective_cohort,114.0,clinical_cohort,False,False,0,univariable_only,cox_ph,,,4.0,0.4244517033636969,25.2,1.0
35445440,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,324.0,,none_stated,unclear,False,False,Diaphragmatic plication,prevent_clad,unclear,,Diaphragmatic plication,OR,1.15,0.55–2.43,False,cox_ph,unclear,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,na,False,na,False,not,False,na,False,partial,False,not,False,not,False,partial,False,full,False,not,False,not,False,False,0,2022,post,Clinical transplantation,Wiley,United States,banga a|united states,False,,Wiley,False,human,True,Surgical (other),na,True,retrospective_cohort,324.0,clinical_cohort,True,False,0,none,none,,,4.0,0.5814659456678063,33.1,1.0
35450737,pdf,secondary,registry,registry,registry,False,747.0,,unclear,unclear,False,False,,na,unclear,,"Donor/recipient organ size ratios, especially predicted heart mass ratio",HR,1.95,1.30-2.91,True,cox_ph,unclear,no,,,,donor_type;era;hla_mismatch;race_ethnicity,4,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,not,False,full,True,not,False,partial,False,not,True,not,False,full,True,not,False,partial,True,not,False,not,False,not,False,not,False,partial,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,partial,False,partial,False,False,2,2022,post,The Journal of heart and lung transplantation : the official publication of the International Society for Heart Transplantation,Elsevier BV,,toyoda y|,True,registry,Elsevier,False,human,True,,na,False,registry,747.0,registry,False,False,4,multivariable,cox_ph,14.0,donor and recipient ethnicity;cigarette use;creatinine;total bilirubin;history of diabetes;recipient etiology;days on waitlist;transplant year;extracorporeal membrane oxygenation (ECMO) at transplant;mechanical circulatory support (MCS) defined as either a ventricular assist device or total artificial heart at transplant;donor cause of death;ischemic time;sex mismatch;HLA mismatch;D/R height ratio;D/R weight ratio;donor and recipient age;donor and recipient sex,3.0,0.2876115685409089,17.8,0.75
35461711,pdf,secondary,registry,retrospective_cohort,registry,True,1424.0,,unclear,unclear,False,False,,na,unclear,,Donor country (United States versus Canada),HR,1.25,0.91-1.70,False,competing_risk,unclear,unclear,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,partial,False,full,False,full,False,partial,False,partial,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,na,False,not,False,na,False,partial,False,not,False,not,False,partial,False,not,False,full,False,not,False,False,0,2022,post,The Journal of thoracic and cardiovascular surgery,Elsevier BV,Canada,keshavjee s|canada,False,registry,Elsevier,False,human,True,,na,False,retrospective_cohort,1424.0,clinical_cohort,False,False,0,univariable_only,competing_risk,,,15.0,1.8625272268143125,71.3,3.75
35478446,xml,secondary,retrospective_cohort,retrospective_cohort,,False,4.0,36 months,unclear,unclear,False,False,,na,unclear,,Donor-derived cell-free DNA levels and donor fraction,other,,,True,none,unclear,na,2.0,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,partial,False,not,False,not,False,full,False,full,False,not,False,not,False,partial,False,not,False,not,False,not,False,partial,False,na,False,not,False,na,False,full,False,not,False,full,False,partial,False,not,False,na,False,na,False,False,2,2022,post,"Immunity, inflammation and disease",Wiley,Sweden,boehmer j|sweden,False,,OA,False,human,True,,na,False,retrospective_cohort,4.0,mechanistic_translational,False,False,0,none,none,,,15.0,1.7604340409610104,69.6,3.75
35487803,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,61.0,"mean of 50.8 ± 51 months (range, 0-231 months)",mixed,yes,False,False,,na,unclear,,planned versus unplanned single lung transplant,other,5-year CLAD-free survival 43% versus 40%,,False,km_logrank,no,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,partial,False,not,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,not,False,na,False,partial,False,not,False,not,False,partial,False,not,False,partial,False,full,False,False,2,2022,post,The Journal of thoracic and cardiovascular surgery,Elsevier BV,,puri v|,False,,Elsevier,False,human,True,,na,False,retrospective_cohort,1326.0,clinical_cohort,False,False,0,univariable_only,km_logrank,,,2.0,0.2688217548493419,16.8,0.5
35501858,xml,primary,retrospective_cohort,retrospective_cohort,,False,83.0,,unclear,unclear,False,False,,na,unclear,,IL-26 protein concentration,,,,True,none,unclear,na,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,partial,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,not,False,not,False,na,False,na,False,not,False,na,False,full,False,partial,False,partial,False,partial,False,full,False,na,False,na,False,False,2,2022,post,Respiratory research,Springer Science and Business Media LLC,Sweden,riise gc|sweden,True,,OA,False,human,True,,na,False,retrospective_cohort,148.0,mechanistic_translational,False,False,0,none,none,,,3.0,0.2971971577241266,18.3,0.75
35502563,pdf,descriptor,retrospective_cohort,retrospective_cohort,,False,129.0,Post-index median 22 months,industry,unclear,False,False,,na,unclear,,CLAD diagnosis,other,"$198,113 vs $85,276",,,none,unclear,na,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,not,False,full,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,not,False,na,False,full,False,not,False,not,False,not,False,not,False,na,False,na,False,False,0,2022,post,Journal of medical economics,Informa UK Limited,United States,huang hj|united states,True,,OA,False,human,True,,na,False,retrospective_cohort,129.0,clinical_cohort,False,False,0,none,none,,,5.0,0.5575403288869419,32.0,1.25
35513911,pdf,exclude,retrospective_cohort,retrospective_cohort,,False,2143.0,,industry,unclear,False,False,,na,unclear,,,,,,,none,unclear,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,not,False,not,False,full,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,partial,False,not,False,na,False,na,False,na,False,na,False,na,False,not,False,na,False,partial,False,partial,False,partial,False,not,False,not,False,na,False,na,False,False,0,2022,post,Clinical therapeutics,Elsevier BV,United States,huang hj|united states,True,,OA,False,human,True,,na,False,retrospective_cohort,,clinical_cohort,False,False,0,none,none,,,8.0,0.7969036773380733,42.7,2.0
35522969,xml,secondary,retrospective_cohort,retrospective_cohort,,False,350.0,"median post-HCT OS of the study cohort was 203 months (range, 8-392 months)",unclear,no,False,False,,na,yes,NCT00092235,PcGVHD defined by adapted ISHLT CLAD criteria,HR,1.74,1.11-2.72,True,cox_ph,no,no,,8.0,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,not,False,full,False,partial,False,full,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,na,False,not,False,na,False,not,False,not,False,full,False,full,False,partial,False,partial,False,not,False,not,False,partial,False,False,0,2022,post,Blood advances,American Society of Hematology,,agbor-enoh s|,True,,OA,False,human,True,,na,False,prospective_cohort,,clinical_cohort,False,False,0,none,none,,,15.0,1.447979907124902,63.1,3.75
35525096,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,25.0,,none_stated,unclear,False,False,Extracorporeal photopheresis,treat_clad,unclear,,Extracorporeal photopheresis,other,,,True,km_logrank,no,no,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-12,full,False,full,False,full,False,full,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,partial,False,not,False,not,False,not,False,not,False,partial,False,full,False,not,False,not,False,na,False,na,False,na,False,not,False,not,False,full,False,partial,False,partial,False,full,False,full,False,not,False,not,False,False,2,2022,post,Respiratory medicine and research,Elsevier BV,France,renaud-picard b|france,False,,Elsevier,False,human,True,Extracorporeal photopheresis,treatment_established_clad,True,retrospective_cohort,25.0,clinical_cohort,True,False,0,univariable_only,km_logrank,,,9.0,1.06690751100748,52.6,2.25
35589861,pdf,secondary,other,other,,False,46.0,one year,public_nonprofit,unclear,False,False,,na,unclear,,CRH plasma level,other,,,True,other,unclear,yes,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,partial,False,full,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,partial,False,not,False,not,False,na,False,full,False,partial,False,not,False,full,False,not,False,na,False,na,False,False,2,2022,post,Scientific reports,Springer Science and Business Media LLC,Sweden,lindstedt s|sweden,True,,OA,False,human,True,,na,False,prospective_cohort,46.0,mechanistic_translational,False,False,0,none,none,,,4.0,0.4993482223272828,29.1,1.0
35634722,pdf,primary,prospective_cohort,prospective_cohort,,False,184.0,"median (Q1, Q3) follow-up period of 3 years (1.6, 3.3) posttransplant",public_nonprofit,unclear,False,False,,na,unclear,,Plasma CXCL9 and CXCL10 levels during histopathologic allograft injury,HR,4.4,2.2–9.1,True,cox_ph,yes,unclear,49.0,7.0,7.0,acr,1,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,partial,False,not,False,full,False,full,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,full,False,full,False,full,True,not,False,full,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,not,False,na,False,full,False,not,False,not,False,not,False,full,False,not,False,partial,False,False,2,2022,post,American journal of transplantation : official journal of the American Society of Transplantation and the American Society of Transplant Surgeons,Elsevier BV,United States,belperio ja|united states,True,,OA,False,human,True,,na,False,prospective_cohort,184.0,mechanistic_translational,False,False,1,multivariable,cox_ph,7.0,AR (≥A1);LB;OP;ALI;Infection;Late biopsy;Surveillance,25.0,2.2930065086896336,77.3,6.25
35642887,xml,descriptor,retrospective_cohort,retrospective_cohort,,False,4.0,12–31 months,unclear,unclear,False,False,,na,unclear,,,,,,,none,unclear,na,,,,,0,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,False,full,False,full,False,not,False,partial,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,not,False,na,False,na,False,not,False,na,False,partial,False,partial,False,not,False,not,False,not,False,na,False,na,False,False,0,2022,post,Interactive cardiovascular and thoracic surgery,Oxford University Press (OUP),China,chen j|china,False,,OA,False,human,True,Surgical (other),na,True,retrospective_cohort,4.0,case_report_series,True,False,0,none,none,,,2.0,0.2312792251458558,14.7,0.5
35651878,pdf,secondary,retrospective_cohort,retrospective_cohort,,False,568.0,a minimal follow-up of at least 4 years post-transplantation,mixed,no,False,False,,na,unclear,,Recipient MUC5B promoter polymorphism (rs35705950; GG vs. GT/TT),HR,0.96,0.69–1.34,False,cox_ph,unclear,no,239.0,6.0,39.8,acr;indication_mix;procedure,3,"clad-audit v0.7 (2026-08-06): v0.6 + registry design reconciliation (metadata registry overrides LLM, like rct)",gpt-5.6-luna,2026-08-06,full,True,full,True,full,False,full,False,partial,False,not,False,not,False,not,False,full,False,not,False,not,False,not,False,not,False,full,False,full,True,not,False,not,False,full,False,not,False,not,False,not,False,partial,False,partial,False,full,False,not,False,partial,False,na,False,not,False,not,False,full,False,not,False,not,False,partial,False,full,False,partial,False,partial,False,False,3,2022,post,Transplant international : official journal of the European Society for Organ Transplantation,Frontiers Media SA,Belgium,wuyts wa|belgium,False,,OA,False,human,True,,na,False,retrospective_cohort,801.0,clinical_cohort,False,False,4,multivariable,cox_ph,6.0,age at LTx;gender;date of LTx;type of LTx;presence of AR;LB;underlying disease,1.0,0.0972492522264182,7.2,0.25
